Source IP,Destination IP,tsScore,dsScore,Connection Count,Predicted Score,Residuals,Malicious
172.16.3.122,104.16.87.26,0.5041755130927102,1.0,24,0.7520877565463535,1.5543122344752192e-15,Yes
192.168.1.104,219.235.1.127,0.5050505050505051,1.0,21,0.7525252525252508,1.7763568394002505e-15,Yes
192.168.122.123,185.62.189.23,0.7296296296296297,0.7770001446759257,90,0.7533148871527782,-4.440892098500626e-16,No
172.16.45.98,104.18.40.172,1.0,0.5127161537728658,48,0.756358076886436,-3.1086244689504383e-15,Yes
10.1.16.101,104.27.191.242,0.5215686274509802,0.9919840494791666,30,0.7567763384650719,1.5543122344752192e-15,Yes
192.168.1.109,89.191.150.230,0.6380116959064327,0.8758680555555557,39,0.7569398757309937,4.440892098500626e-16,Yes
10.10.13.101,49.51.33.228,0.7380952380952381,0.7765826943479938,108,0.7573389662216166,-6.661338147750939e-16,No
10.1.17.101,109.166.237.170,1.0,0.5154986086144911,21,0.7577493043072485,-2.886579864025407e-15,Yes
10.12.6.101,47.52.45.178,0.5157502862711034,1.0,24,0.7578751431355502,1.5543122344752192e-15,Yes
192.168.1.96,208.91.197.46,1.0,0.5174472568271397,27,0.7587236284135728,-2.886579864025407e-15,Yes
172.16.3.122,63.251.114.137,0.5259259259259259,0.9920247395833334,21,0.7589753327546281,1.4432899320127035e-15,Yes
10.12.17.101,216.108.231.142,0.8093567251461988,0.7112087673611112,36,0.7602827462536561,-1.1102230246251565e-15,Yes
192.168.1.96,107.180.41.94,1.0,0.5236871091447465,36,0.7618435545723762,-2.9976021664879227e-15,Yes
192.168.1.104,212.117.180.190,0.5256410256410257,1.0,51,0.7628205128205112,1.5543122344752192e-15,Yes
10.6.18.101,165.232.183.49,0.5325651009563663,1.0,33,0.7662825504781816,1.5543122344752192e-15,Yes
10.4.3.103,195.248.235.240,0.5334259280693225,1.0,21,0.7667129640346597,1.5543122344752192e-15,Yes
10.10.13.101,49.51.33.228,0.7634615384615385,0.7765826943479938,99,0.7700221164047667,-5.551115123125783e-16,No
10.9.18.101,104.236.185.25,0.6319148936170214,0.9125612948803191,69,0.7722380942486695,6.661338147750939e-16,Yes
172.16.45.52,184.25.56.229,0.5445293219700331,1.0,39,0.772264660985015,1.5543122344752192e-15,Yes
192.168.204.230,103.8.127.205,0.5445293219700331,1.0,24,0.772264660985015,1.5543122344752192e-15,Yes
10.4.11.103,104.24.98.160,0.5543278084714549,0.9919840494791666,27,0.7731559289753094,1.3322676295501878e-15,Yes
172.16.2.101,203.176.135.102,0.7198830409356727,0.8272793534873188,21,0.7735811972114959,-1.1102230246251565e-16,Yes
192.168.1.104,204.137.28.195,0.5525441329179647,1.0,87,0.7762720664589808,1.5543122344752192e-15,Yes
192.168.122.200,74.125.226.63,0.5531914893617021,1.0,21,0.7765957446808496,1.5543122344752192e-15,Yes
10.2.23.109,161.119.42.22,0.5556172875230692,1.0,87,0.7778086437615331,1.4432899320127035e-15,Yes
10.9.5.102,109.234.34.250,0.9784776902887139,0.5774838979007634,33,0.7779807940947412,-2.55351295663786e-15,Yes
10.7.22.101,31.44.184.33,0.8345029239766082,0.7228584674873736,42,0.7786806957319921,-1.1102230246251565e-15,Yes
10.12.8.102,193.169.252.6,0.5585406301824213,1.0,45,0.7792703150912093,1.3322676295501878e-15,Yes
10.6.12.106,176.103.48.219,0.9747899159663865,0.589480201368166,33,0.7821350586672787,-2.4424906541753444e-15,Yes
192.168.204.148,213.239.205.179,0.5667361617846346,1.0,33,0.7833680808923159,1.4432899320127035e-15,Yes
172.16.78.94,134.249.202.251,0.9888888888888889,0.5840175738134658,48,0.7864532313511798,-2.4424906541753444e-15,Yes
192.168.56.101,185.82.200.130,0.8675213675213675,0.705741686698718,21,0.7866315271100441,-1.3322676295501878e-15,Yes
10.4.18.101,185.141.25.63,0.5778163714252634,1.0,21,0.7889081857126303,1.3322676295501878e-15,Yes
172.16.165.133,162.244.33.39,0.5778317913737715,1.0,57,0.7889158956868844,1.4432899320127035e-15,Yes
172.16.223.134,176.9.142.218,0.5778395068872968,1.0,99,0.788919753443647,1.4432899320127035e-15,Yes
172.16.3.111,198.185.159.144,1.0,0.5780414066188623,27,0.7890207033094339,-2.6645352591003757e-15,Yes
10.8.29.102,119.28.15.177,0.6777777777777777,0.9016927083333334,63,0.7897352430555551,4.440892098500626e-16,Yes
10.10.17.102,23.40.17.30,0.7666666666666666,0.8128507709938642,72,0.7897587188302658,-4.440892098500626e-16,Yes
172.16.223.131,200.111.67.70,0.580952380952381,1.0,27,0.7904761904761892,1.3322676295501878e-15,Yes
10.1.1.101,109.234.36.133,0.5841046035189202,1.0,24,0.7920523017594587,1.3322676295501878e-15,Yes
10.6.24.101,45.86.182.183,0.587189738464101,1.0,24,0.7935948692320491,1.3322676295501878e-15,Yes
10.12.6.105,195.123.210.75,0.6444701785086252,0.943359375,39,0.7939147767543118,8.881784197001252e-16,Yes
172.16.165.135,192.71.151.14,0.588942901859718,1.0,27,0.7944714509298576,1.3322676295501878e-15,Yes
10.3.11.119,23.209.74.120,0.588942901859718,1.0,45,0.7944714509298576,1.3322676295501878e-15,Yes
10.8.16.101,65.181.125.20,0.5889789629812637,1.0,24,0.7944894814906305,1.3322676295501878e-15,Yes
10.6.20.101,47.91.121.220,0.7388888888888889,0.8530815972222223,36,0.7959852430555557,-1.1102230246251565e-16,Yes
10.6.24.101,45.12.4.33,0.5961240310077519,1.0,42,0.7980620155038747,1.3322676295501878e-15,Yes
10.3.24.104,46.8.44.39,0.7324150596877869,0.8638420657835145,24,0.7981285627356507,0.0,Yes
172.16.2.219,185.159.82.205,0.5975870791982877,1.0,24,0.7987935395991426,1.3322676295501878e-15,Yes
192.168.122.34,78.46.107.218,0.6000154417498591,1.0,21,0.8000077208749283,1.2212453270876722e-15,Yes
10.12.20.102,49.51.173.233,0.6000308659837569,1.0,24,0.8000154329918772,1.3322676295501878e-15,Yes
192.168.204.151,72.52.130.218,0.6000462968321393,1.0,24,0.8000231484160684,1.2212453270876722e-15,Yes
172.16.165.165,37.200.69.143,0.6000463236401116,1.0,36,0.8000231618200545,1.2212453270876722e-15,Yes
172.16.165.133,177.55.108.130,0.6000900428089241,1.0,24,0.8000450214044608,1.3322676295501878e-15,Yes
10.17.6.93,139.60.161.74,0.611149706099166,0.9959309895833334,21,0.8035403478412484,1.3322676295501878e-15,Yes
192.168.1.104,50.7.74.26,0.609642552941522,1.0,21,0.8048212764707598,1.1102230246251565e-15,Yes
10.11.13.101,109.234.35.232,0.6111342605989286,1.0,21,0.8055671302994631,1.1102230246251565e-15,Yes
192.168.137.85,74.208.173.200,0.6111419763803527,1.0,243,0.8055709881901751,1.2212453270876722e-15,Yes
10.3.18.101,185.46.11.192,0.611149699397251,1.0,21,0.8055748496986243,1.2212453270876722e-15,Yes
192.168.122.34,162.244.34.133,0.6111497163799582,1.0,21,0.8055748581899779,1.2212453270876722e-15,Yes
192.168.137.126,205.234.186.110,0.6111754266586229,1.0,24,0.8055877133293102,1.2212453270876722e-15,Yes
10.10.17.102,185.61.138.114,0.6153372072547983,0.9974365234375,42,0.8063868653461479,1.3322676295501878e-15,Yes
10.7.16.102,46.254.18.55,0.6183908045977011,0.9951171875,312,0.8067539960488493,1.2212453270876722e-15,Yes
10.9.11.101,31.184.253.244,0.9888888888888889,0.6267905175536498,48,0.8078397032212716,-2.220446049250313e-15,Yes
10.0.95.221,23.21.121.219,0.6158075601374571,1.0,30,0.8079037800687273,1.2212453270876722e-15,Yes
192.168.137.62,216.9.81.189,0.6222530867769818,1.0,87,0.8111265433884898,1.1102230246251565e-15,Yes
10.6.2.105,98.126.83.188,0.6222530867769818,1.0,21,0.8111265433884898,1.1102230246251565e-15,Yes
10.3.22.102,58.229.121.108,0.6222530872771158,1.0,24,0.8111265436385567,1.2212453270876722e-15,Yes
10.6.3.102,72.21.81.200,0.6234567901234568,1.0,72,0.8117283950617272,1.2212453270876722e-15,Yes
10.4.5.101,23.229.239.227,0.65,0.9737548828125,30,0.8118774414062491,8.881784197001252e-16,Yes
10.6.30.101,34.96.102.137,0.6249884739511296,1.0,21,0.8124942369755637,1.1102230246251565e-15,Yes
10.6.30.101,72.21.91.29,0.6249884739511296,1.0,21,0.8124942369755637,1.1102230246251565e-15,Yes
10.4.4.104,220.181.167.5,0.6274563820018365,1.0,36,0.8137281910009171,1.1102230246251565e-15,Yes
10.6.3.102,72.21.81.200,0.6303030303030303,1.0,72,0.815151515151514,1.2212453270876722e-15,Yes
10.10.27.101,195.123.209.74,1.0,0.6323784722222222,81,0.8161892361111134,-2.220446049250313e-15,Yes
192.168.122.182,199.189.84.174,0.6333487657893316,1.0,30,0.8166743828946647,1.2212453270876722e-15,Yes
192.168.122.89,217.172.170.6,0.6333487665038467,1.0,54,0.8166743832519222,1.2212453270876722e-15,Yes
192.168.137.56,216.245.212.78,0.633356481749403,1.0,48,0.8166782408747003,1.2212453270876722e-15,Yes
192.168.204.154,107.150.19.133,0.633356481749403,1.0,27,0.8166782408747003,1.2212453270876722e-15,Yes
192.168.137.81,211.49.170.155,0.633356481749403,1.0,66,0.8166782408747003,1.2212453270876722e-15,Yes
192.168.137.56,173.194.193.95,0.633356481749403,1.0,33,0.8166782408747003,1.2212453270876722e-15,Yes
10.3.22.103,192.185.121.132,0.633356481749403,1.0,33,0.8166782408747003,1.2212453270876722e-15,Yes
192.168.204.196,117.55.235.15,0.6333564825532046,1.0,48,0.8166782412766012,1.1102230246251565e-15,Yes
10.8.2.101,188.165.92.24,0.6333564825532046,1.0,21,0.8166782412766012,1.1102230246251565e-15,Yes
10.12.13.102,195.133.48.182,0.6333564846969487,1.0,21,0.8166782423484732,1.2212453270876722e-15,Yes
172.16.223.134,87.240.131.97,0.6333564849649446,1.0,21,0.8166782424824711,1.2212453270876722e-15,Yes
10.7.8.101,23.21.121.219,0.6340565417488494,1.0,33,0.8170282708744235,1.2212453270876722e-15,Yes
10.4.19.101,52.21.186.140,0.9777777777777779,0.6588948567708334,57,0.8183363172743077,-1.9984014443252818e-15,Yes
172.16.3.122,100.25.75.255,0.6377028714107366,1.0,27,0.8188514357053671,1.1102230246251565e-15,Yes
172.16.78.94,87.106.18.112,1.0,0.6379597981770834,36,0.818979899088544,-2.220446049250313e-15,Yes
10.6.24.101,195.22.26.248,0.6414634146341464,1.0,36,0.8207317073170721,1.1102230246251565e-15,Yes
10.1.21.102,185.153.196.209,0.6418300653594772,1.0,93,0.8209150326797374,1.1102230246251565e-15,Yes
10.11.23.101,72.21.91.29,0.6424242424242425,1.0,27,0.8212121212121202,1.1102230246251565e-15,Yes
192.168.204.148,95.163.121.188,0.6444521624590623,1.0,21,0.8222260812295301,1.1102230246251565e-15,Yes
192.168.204.141,97.74.144.109,0.6444521651405423,1.0,48,0.8222260825702701,1.1102230246251565e-15,Yes
172.16.181.96,205.186.175.133,0.6444598767218243,1.0,27,0.8222299383609111,1.1102230246251565e-15,Yes
10.21.101.121,185.130.5.190,0.6444598767218243,1.0,21,0.8222299383609111,1.1102230246251565e-15,Yes
192.168.204.142,95.163.121.188,0.6444598767218243,1.0,24,0.8222299383609111,1.1102230246251565e-15,Yes
172.16.174.93,23.15.4.9,0.6444598767218243,1.0,24,0.8222299383609111,1.1102230246251565e-15,Yes
192.168.204.151,72.246.55.40,0.6444598767218243,1.0,36,0.8222299383609111,1.1102230246251565e-15,Yes
192.168.204.148,68.169.70.159,0.6444598769004427,1.0,33,0.8222299384502203,1.1102230246251565e-15,Yes
192.168.122.52,119.160.254.197,0.6444598770076158,1.0,75,0.8222299385038068,1.1102230246251565e-15,Yes
10.1.4.101,194.87.232.6,0.6444598770790653,1.0,24,0.8222299385395315,1.1102230246251565e-15,Yes
10.1.19.102,92.53.119.137,0.6444598777935969,1.0,21,0.8222299388967973,1.1102230246251565e-15,Yes
10.1.6.101,92.53.119.69,0.6444598777935969,1.0,21,0.8222299388967973,1.1102230246251565e-15,Yes
10.12.29.101,92.53.105.158,0.6444598779722402,1.0,21,0.822229938986119,1.1102230246251565e-15,Yes
192.168.122.163,95.128.181.144,0.6444598785439265,1.0,45,0.8222299392719621,1.1102230246251565e-15,Yes
192.168.122.52,54.66.231.10,0.6444598785439265,1.0,90,0.8222299392719621,1.1102230246251565e-15,Yes
192.168.122.122,46.30.43.111,0.6444598829759314,1.0,51,0.8222299414879646,1.1102230246251565e-15,Yes
192.168.204.194,89.121.252.70,0.644459884334636,1.0,45,0.8222299421673169,1.1102230246251565e-15,Yes
10.12.30.101,46.30.43.195,0.6444701658990956,1.0,24,0.8222350829495466,1.1102230246251565e-15,Yes
192.168.204.151,149.174.98.86,0.644470166693032,1.0,24,0.8222350833465149,1.1102230246251565e-15,Yes
10.14.106.192,138.108.96.100,0.6444701709612799,1.0,24,0.8222350854806388,1.1102230246251565e-15,Yes
10.2.24.101,46.102.153.16,0.6444701732448778,1.0,24,0.8222350866224377,1.1102230246251565e-15,Yes
10.9.16.105,185.117.73.195,0.6460321240506999,1.0,24,0.8230160620253488,1.1102230246251565e-15,Yes
10.11.2.102,118.193.174.133,0.6480095068330363,0.9986979166666666,39,0.8233537117498504,1.1102230246251565e-15,Yes
10.1.22.102,37.230.137.142,0.6511904761904762,0.99560546875,27,0.823397972470237,9.992007221626409e-16,Yes
10.1.1.101,109.234.36.133,0.6472455648926237,1.0,96,0.8236227824463107,1.1102230246251565e-15,Yes
192.168.122.179,188.165.164.184,0.6485642946317104,1.0,21,0.8242821473158541,1.1102230246251565e-15,Yes
172.16.165.133,23.252.123.242,0.6505747126436782,1.0,21,0.825287356321838,9.992007221626409e-16,Yes
10.12.18.101,193.33.133.88,0.6555555555555556,0.9950764973958334,114,0.8253160264756934,1.1102230246251565e-15,Yes
10.12.5.102,195.123.210.75,0.7666666666666666,0.8841488486842103,57,0.8254077576754385,-1.1102230246251565e-16,Yes
10.0.0.149,52.20.172.27,0.651851851851852,1.0,27,0.825925925925925,9.992007221626409e-16,Yes
10.10.30.101,77.87.212.64,0.6519071310116087,1.0,24,0.8259535655058032,1.1102230246251565e-15,Yes
172.16.2.156,31.31.196.12,0.6529411764705882,1.0,42,0.8264705882352931,9.992007221626409e-16,Yes
10.6.3.102,176.119.156.128,0.6535433070866142,1.0,81,0.8267716535433061,1.1102230246251565e-15,Yes
192.168.1.106,62.149.140.220,0.6545454545454545,1.0,33,0.8272727272727263,9.992007221626409e-16,Yes
192.168.204.139,50.57.227.160,0.6555632716942454,1.0,93,0.8277816358471217,9.992007221626409e-16,Yes
10.3.27.101,84.200.17.21,0.6555632716942454,1.0,36,0.8277816358471217,9.992007221626409e-16,Yes
192.168.137.85,202.152.48.35,0.6555632716942454,1.0,219,0.8277816358471217,9.992007221626409e-16,Yes
172.16.4.205,93.95.100.178,0.6555632716942454,1.0,27,0.8277816358471217,9.992007221626409e-16,Yes
192.168.122.187,109.70.26.37,0.6555632716942454,1.0,21,0.8277816358471217,9.992007221626409e-16,Yes
192.168.122.238,109.70.26.37,0.6555632716942454,1.0,21,0.8277816358471217,9.992007221626409e-16,Yes
172.16.223.134,200.72.129.195,0.6555632716942454,1.0,36,0.8277816358471217,9.992007221626409e-16,Yes
192.168.204.151,54.85.173.50,0.6555632716942454,1.0,21,0.8277816358471217,9.992007221626409e-16,Yes
192.168.122.191,95.163.121.36,0.6555632716942454,1.0,48,0.8277816358471217,9.992007221626409e-16,Yes
192.168.204.145,87.118.126.94,0.6555632716942454,1.0,24,0.8277816358471217,9.992007221626409e-16,Yes
192.168.122.53,104.18.41.9,0.6555632716942454,1.0,51,0.8277816358471217,9.992007221626409e-16,Yes
192.168.204.139,184.106.76.222,0.6555632716942454,1.0,27,0.8277816358471217,9.992007221626409e-16,Yes
192.168.137.113,200.123.199.42,0.6555632716942454,1.0,24,0.8277816358471217,9.992007221626409e-16,Yes
10.3.162.105,205.251.251.74,0.6555632716942454,1.0,33,0.8277816358471217,9.992007221626409e-16,Yes
10.3.4.102,220.170.89.153,0.6555632716942454,1.0,27,0.8277816358471217,9.992007221626409e-16,Yes
10.6.25.101,146.185.166.74,0.6555632716942454,1.0,102,0.8277816358471217,9.992007221626409e-16,Yes
192.168.138.171,95.163.121.105,0.6555632716942454,1.0,69,0.8277816358471217,9.992007221626409e-16,Yes
10.3.8.101,216.220.163.42,0.6555632716942454,1.0,21,0.8277816358471217,9.992007221626409e-16,Yes
172.16.165.165,82.150.140.30,0.6555632716942454,1.0,60,0.8277816358471217,9.992007221626409e-16,Yes
192.168.122.252,95.163.121.228,0.6555632716942454,1.0,48,0.8277816358471217,9.992007221626409e-16,Yes
10.2.4.101,188.120.239.154,0.6555632716942454,1.0,27,0.8277816358471217,9.992007221626409e-16,Yes
192.168.204.128,194.58.101.195,0.6555632716942454,1.0,21,0.8277816358471217,9.992007221626409e-16,Yes
172.16.165.133,63.156.193.136,0.6555632716942454,1.0,48,0.8277816358471217,9.992007221626409e-16,Yes
10.7.11.101,104.232.35.123,0.6555632716942454,1.0,63,0.8277816358471217,9.992007221626409e-16,Yes
192.168.1.107,184.107.129.74,0.6555632716942454,1.0,93,0.8277816358471217,9.992007221626409e-16,Yes
172.16.1.126,75.126.29.96,0.6555632716942454,1.0,30,0.8277816358471217,9.992007221626409e-16,Yes
10.4.14.101,188.166.27.60,0.6555632716942454,1.0,21,0.8277816358471217,9.992007221626409e-16,Yes
192.168.204.151,46.161.41.219,0.6555632717478307,1.0,45,0.8277816358739143,1.1102230246251565e-15,Yes
192.168.122.167,211.49.170.165,0.6555632717835547,1.0,27,0.8277816358917762,1.1102230246251565e-15,Yes
10.2.4.101,50.62.111.116,0.6555632717835547,1.0,234,0.8277816358917762,1.1102230246251565e-15,Yes
172.16.45.52,63.217.21.41,0.6555632717835547,1.0,48,0.8277816358917762,1.1102230246251565e-15,Yes
172.16.181.133,185.6.139.221,0.655563271872866,1.0,411,0.827781635936432,9.992007221626409e-16,Yes
192.168.122.200,104.24.109.143,0.655563271872866,1.0,21,0.827781635936432,9.992007221626409e-16,Yes
192.168.122.125,104.28.10.192,0.655563271872866,1.0,21,0.827781635936432,9.992007221626409e-16,Yes
10.3.8.101,104.24.108.14,0.655563271872866,1.0,21,0.827781635936432,9.992007221626409e-16,Yes
10.4.3.103,31.41.217.90,0.6555632719621793,1.0,21,0.8277816359810886,1.1102230246251565e-15,Yes
10.0.0.202,54.172.220.77,0.6555632719621793,1.0,21,0.8277816359810886,1.1102230246251565e-15,Yes
192.168.122.70,104.27.142.176,0.6555632720514947,1.0,21,0.8277816360257463,9.992007221626409e-16,Yes
192.168.122.157,109.70.26.37,0.6555632720514947,1.0,21,0.8277816360257463,9.992007221626409e-16,Yes
10.6.26.101,103.208.86.43,0.6555632720514947,1.0,63,0.8277816360257463,9.992007221626409e-16,Yes
192.168.122.128,109.70.26.37,0.6555632720514947,1.0,21,0.8277816360257463,9.992007221626409e-16,Yes
192.168.122.153,109.70.26.37,0.6555632720514947,1.0,21,0.8277816360257463,9.992007221626409e-16,Yes
10.12.7.105,220.169.242.216,0.6555632721229486,1.0,30,0.8277816360614733,9.992007221626409e-16,Yes
10.0.1.187,211.43.212.6,0.6555632721408123,1.0,21,0.8277816360704051,1.1102230246251565e-15,Yes
192.168.122.177,95.163.121.228,0.655563272337318,1.0,45,0.827781636168658,9.992007221626409e-16,Yes
192.168.122.92,81.177.167.191,0.6555632723909123,1.0,45,0.8277816361954551,1.1102230246251565e-15,Yes
172.16.95.97,187.17.111.104,0.655563272498103,1.0,249,0.8277816362490504,1.1102230246251565e-15,Yes
192.168.122.29,46.30.43.66,0.6555632726052966,1.0,45,0.8277816363026472,9.992007221626409e-16,Yes
192.168.122.234,95.163.121.228,0.655563273034101,1.0,48,0.8277816365170494,1.1102230246251565e-15,Yes
192.168.122.252,95.163.121.228,0.6555632733021279,1.0,51,0.8277816366510629,1.1102230246251565e-15,Yes
10.9.30.101,192.254.78.66,0.6555632733021279,1.0,30,0.8277816366510629,1.1102230246251565e-15,Yes
10.12.8.101,193.169.252.130,0.6555632733914744,1.0,36,0.8277816366957361,9.992007221626409e-16,Yes
192.168.204.196,46.21.159.160,0.6555632737488809,1.0,36,0.8277816368744394,9.992007221626409e-16,Yes
172.16.165.132,192.200.105.130,0.6555632749106807,1.0,21,0.8277816374553393,1.1102230246251565e-15,Yes
10.14.106.192,173.254.231.111,0.6555632753576198,1.0,111,0.8277816376788089,9.992007221626409e-16,Yes
192.168.122.52,119.160.243.163,0.6555633067724966,1.0,93,0.8277816533862472,1.1102230246251565e-15,Yes
192.168.204.147,104.28.23.24,0.6555684165806049,1.0,24,0.8277842082903014,9.992007221626409e-16,Yes
172.16.165.132,94.185.82.194,0.6555684171760939,1.0,24,0.8277842085880459,9.992007221626409e-16,Yes
192.168.204.139,184.172.39.195,0.6555684175731173,1.0,24,0.8277842087865577,9.992007221626409e-16,Yes
192.168.137.81,108.178.15.187,0.6555684177220075,1.0,24,0.8277842088610027,9.992007221626409e-16,Yes
192.168.122.89,151.80.179.211,0.6555684192110977,1.0,54,0.8277842096055478,9.992007221626409e-16,Yes
10.6.20.101,185.93.185.230,0.6555684243262663,1.0,24,0.827784212163132,1.1102230246251565e-15,Yes
192.168.204.230,108.162.199.251,0.6556198708548789,1.0,24,0.8278099354274384,1.1102230246251565e-15,Yes
172.16.165.135,94.152.192.131,0.6556842497215917,1.0,24,0.8278421248607948,1.1102230246251565e-15,Yes
10.4.11.103,104.24.99.160,0.6639118457300276,0.9919840494791666,21,0.8279479476045961,9.992007221626409e-16,Yes
172.16.3.122,74.119.119.66,0.6561561561561562,1.0,21,0.828078078078077,1.1102230246251565e-15,Yes
10.4.19.101,104.196.137.206,0.6565656565656566,1.0,21,0.8282828282828272,1.1102230246251565e-15,Yes
10.12.5.102,185.86.79.62,0.6615079365079365,0.9951985677083334,21,0.8283532521081338,1.1102230246251565e-15,Yes
10.12.6.101,47.52.45.178,0.6567334118570868,1.0,48,0.8283667059285423,9.992007221626409e-16,Yes
10.12.10.103,47.52.107.42,0.7222222222222223,0.9356183909406566,66,0.828920306581439,4.440892098500626e-16,Yes
10.0.95.221,23.23.243.154,0.6578480819196088,1.0,24,0.8289240409598033,1.1102230246251565e-15,Yes
10.4.2.101,185.158.249.111,0.6666666666666666,0.991943359375,72,0.8293050130208324,8.881784197001252e-16,Yes
10.3.9.101,169.255.59.27,0.6666666666666666,0.9919840494791666,24,0.8293253580729156,9.992007221626409e-16,Yes
10.3.13.103,217.23.2.108,0.6590386624869383,1.0,24,0.8295193312434681,1.1102230246251565e-15,Yes
172.16.1.141,173.241.242.220,0.6591591591591591,1.0,21,0.8295795795795785,9.992007221626409e-16,Yes
172.16.1.141,8.43.72.22,0.6591787439613527,1.0,21,0.8295893719806753,1.1102230246251565e-15,Yes
10.6.15.101,178.62.14.31,0.6666666666666666,0.9926350911458334,21,0.8296508789062491,8.881784197001252e-16,Yes
10.0.95.221,107.22.215.20,0.6599705665930832,1.0,21,0.8299852832965405,9.992007221626409e-16,Yes
192.168.204.239,176.9.117.170,0.6602503912363068,1.0,27,0.8301251956181523,1.1102230246251565e-15,Yes
10.3.14.134,217.12.208.17,0.660530679933665,1.0,75,0.8302653399668314,1.1102230246251565e-15,Yes
192.168.204.222,95.154.246.90,0.6607235142118864,1.0,42,0.8303617571059421,1.1102230246251565e-15,Yes
192.168.204.228,173.236.152.199,0.6611111111111111,1.0,33,0.8305555555555545,9.992007221626409e-16,Yes
10.4.19.101,54.235.76.166,0.6614512471655328,1.0,24,0.8307256235827654,1.1102230246251565e-15,Yes
10.6.15.107,185.15.208.195,0.6666666666666666,0.9951985677083334,285,0.830932617187499,9.992007221626409e-16,Yes
192.168.198.136,46.166.182.101,0.6619047619047619,1.0,21,0.8309523809523799,9.992007221626409e-16,Yes
192.168.204.141,77.78.104.96,0.6635876840696118,1.0,63,0.8317938420348048,1.1102230246251565e-15,Yes
192.168.204.147,77.78.104.96,0.6649452269170579,1.0,63,0.832472613458528,9.992007221626409e-16,Yes
192.168.204.133,198.154.228.235,0.6661375661375661,1.0,21,0.8330687830687821,9.992007221626409e-16,Yes
10.10.4.101,94.242.198.167,0.6666666666666666,0.9996337890625,24,0.8331502278645824,8.881784197001252e-16,Yes
10.9.8.102,94.242.198.167,0.6666666666666666,0.9996337890625,24,0.8331502278645824,8.881784197001252e-16,Yes
10.8.16.101,77.246.145.8,0.6716553287981859,0.9947916666666666,27,0.8332234977324253,8.881784197001252e-16,Yes
10.0.99.101,173.232.44.66,0.6666666666666666,1.0,21,0.8333333333333324,8.881784197001252e-16,Yes
192.168.122.126,54.235.115.69,0.6666666666666666,1.0,33,0.8333333333333324,8.881784197001252e-16,Yes
10.12.19.103,49.51.173.233,0.6666666666666666,1.0,21,0.8333333333333324,8.881784197001252e-16,Yes
10.12.17.101,72.21.91.29,0.6677966101694917,1.0,30,0.8338983050847448,9.992007221626409e-16,Yes
192.168.204.151,50.28.49.178,0.6761904761904761,0.9924723307291666,21,0.8343314034598204,9.992007221626409e-16,Yes
10.11.17.101,23.40.17.30,1.0,0.6688598175620318,21,0.8344299087810181,-2.220446049250313e-15,Yes
10.4.18.106,104.254.150.4,0.6693486590038313,1.0,27,0.8346743295019147,9.992007221626409e-16,Yes
192.168.204.215,62.212.128.199,0.6694444444444444,1.0,45,0.8347222222222213,8.881784197001252e-16,Yes
192.168.204.230,91.226.212.148,0.6697399527186761,1.0,24,0.834869976359337,1.1102230246251565e-15,Yes
10.8.16.101,65.181.113.187,0.6703703703703704,1.0,111,0.8351851851851841,1.1102230246251565e-15,Yes
10.4.18.106,192.82.243.71,0.6703703703703704,1.0,27,0.8351851851851841,1.1102230246251565e-15,Yes
192.168.122.129,95.215.44.202,1.0,0.6713481796645558,24,0.8356740898322801,-2.220446049250313e-15,Yes
10.9.6.101,47.254.203.38,0.6793650793650793,0.994140625,126,0.8367528521825387,8.881784197001252e-16,Yes
172.16.4.193,194.87.234.129,0.6747474747474748,1.0,33,0.8373737373737364,8.881784197001252e-16,Yes
192.168.204.151,46.161.41.220,0.6750000964517336,1.0,24,0.8375000482258659,8.881784197001252e-16,Yes
192.168.137.113,173.194.42.87,0.6750000964517336,1.0,24,0.8375000482258659,8.881784197001252e-16,Yes
192.168.204.151,46.161.41.220,0.6750000964517336,1.0,24,0.8375000482258659,8.881784197001252e-16,Yes
192.168.137.85,66.235.138.201,0.6752136752136751,1.0,27,0.8376068376068366,8.881784197001252e-16,Yes
10.4.18.106,70.42.104.36,0.6753968253968253,1.0,24,0.8376984126984117,8.881784197001252e-16,Yes
10.9.16.105,74.208.205.36,0.6757246376811593,1.0,24,0.8378623188405787,8.881784197001252e-16,Yes
192.168.137.81,211.111.221.233,0.676041775174867,1.0,27,0.8380208875874324,1.1102230246251565e-15,Yes
172.16.3.122,8.43.72.32,0.676068376068376,1.0,54,0.838034188034187,8.881784197001252e-16,Yes
10.9.21.103,65.181.113.187,0.6761904761904761,1.0,57,0.8380952380952371,8.881784197001252e-16,Yes
10.4.18.106,162.248.16.30,0.6763888888888889,1.0,33,0.8381944444444435,9.992007221626409e-16,Yes
10.6.8.102,91.230.211.174,0.6812227074235807,0.9952799479166666,30,0.8382513276701227,9.992007221626409e-16,Yes
10.4.18.106,52.6.115.223,0.6770609318996416,1.0,36,0.8385304659498198,8.881784197001252e-16,Yes
172.16.165.133,104.28.25.99,0.6770834538980003,1.0,30,0.8385417269489992,8.881784197001252e-16,Yes
172.16.3.122,23.194.181.103,0.6793650793650793,1.0,30,0.8396825396825387,8.881784197001252e-16,Yes
192.168.204.230,192.162.19.34,0.6818074761952828,1.0,30,0.8409037380976405,8.881784197001252e-16,Yes
192.168.204.230,192.162.19.34,0.6818082403808946,1.0,30,0.8409041201904464,8.881784197001252e-16,Yes
